provider_npi,provider_id,hospital_name,address,city,state,state_code,zipcode,county_name,phone_number,hospital_type,hospital_ownership,emergency_services
1588688543,241348,TYLER HEALTHCARE CENTER,240 WILLOW STREET,TYLER,MN,27,56178,LINCOLN,(507)247-5521,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1316922784,241349,CENTRA CARE HEALTH PAYNESVILLE,200 1ST STREET WEST,PAYNESVILLE,MN,27,56362,STEARNS,(320)243-3767,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1851371835,241351,REDWOOD AREA HOSPITAL,100 FALLWOOD ROAD,REDWOOD FALLS,MN,27,56283,REDWOOD,(507)637-4500,Critical Access Hospitals,Government - Local,Yes
1851371835,241352,MAYO CLINIC HEALTH SYSTEM - SPRINGFIELD,625 NORTH JACKSON STREET,SPRINGFIELD,MN,27,56087,BROWN,(507)723-6201,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1811922032,241353,CUYUNA REGIONAL MEDICAL CENTER,320 EAST MAIN STREET,CROSBY,MN,27,56441,CROW WING,(218)546-7000,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1679648646,241354,TRI COUNTY HOSPITAL,415 JEFFERSON STREET NORTH,WADENA,MN,27,56482,WADENA,(218)631-3510,Critical Access Hospitals,Voluntary non-profit - Other,Yes
1467632349,241355,GLENCOE REGIONAL HEALTH SERVICES,1805 HENNEPIN AVENUE NORTH,GLENCOE,MN,27,55336,MCLEOD,(320)864-3121,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1831352889,241356,MILLE LACS HEALTH SYSTEM,200 NORTH ELM STREET,ONAMIA,MN,27,56359,MILLE LACS,(320)532-8020,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1053341685,241357,ESSENTIA HEALTH FOSSTON,900 HILLIGOSS BOULEVARD SE,FOSSTON,MN,27,56542,POLK,(218)435-1133,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1144322801,241358,CASS LAKE INDIAN HEALTH SERVICES HOSPITAL,425 7TH STREET NW,CASS LAKE,MN,27,56633,CASS,(218)335-3200,Critical Access Hospitals,Government - Federal,Yes
1750546982,241359,AVERA MARSHALL REGIONAL MEDICAL CTR,300 SOUTH BRUCE STREET,MARSHALL,MN,27,56258,LYON,(507)537-9661,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1750546982,241360,DEER RIVER HEALTHCARE CENTER,115 10TH AVENUE NORTHEAST,DEER RIVER,MN,27,56636,ITASCA,(218)246-2900,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1881664522,241361,MAYO CLINIC HEALTH SYSTEM - NEW PRAGUE,301 2ND STREET NORTHEAST,NEW PRAGUE,MN,27,56071,SCOTT,(952)758-8101,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1881664522,241362,CENTRACARE HEALTH - MONTICELLO,1013 HART BOULEVARD,MONTICELLO,MN,27,55362,WRIGHT,(763)295-2945,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1881664522,241363,STEVENS COMMUNITY MEDICAL CENTER,"400 EAST FIRST STREET, PO BOX 660",MORRIS,MN,27,56267,STEVENS,(320)589-1313,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1427008945,241365,SWIFT COUNTY BENSON HOSPITAL,1815 WISCONSIN AVENUE,BENSON,MN,27,56215,SWIFT,(320)843-4232,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1003869488,241366,MEEKER MEMORIAL HOSPITAL,612 SOUTH SIBLEY AVENUE,LITCHFIELD,MN,27,55355,MEEKER,(320)693-3242,Critical Access Hospitals,Proprietary,Yes
1003869488,241367,FIRSTLIGHT HEALTH SYSTEM,301 SOUTH HIGHWAY 65,MORA,MN,27,55051,KANABEC,(320)225-3315,Critical Access Hospitals,Government - Local,Yes
1053341685,241368,CENTRACARE HEALTH SYSTEM - SAUK CENTRE,425 NORTH ELM STREET,SAUK CENTRE,MN,27,56378,STEARNS,(320)352-2221,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1003869488,241369,UNITED HOSPITAL DISTRICT,"515 SOUTH MOORE STREET, PO BOX 160",BLUE EARTH,MN,27,56013,FARIBAULT,(507)526-3273,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1376535591,241370,ST GABRIELS HOSPITAL,815 SOUTHEAST SECOND STREET,LITTLE FALLS,MN,27,56345,MORRISON,(320)632-5441,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1376535591,241371,SANFORD LUVERNE MEDICAL CENTER,1600 NORTH KNISS AVENUE P O BOX 1019,LUVERNE,MN,27,56156,ROCK,(507)283-2321,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1376535591,241372,MADISON HOSPITAL,820 THIRD AVENUE,MADISON,MN,27,56256,LAC QUI PARLE,(320)598-7536,Critical Access Hospitals,Proprietary,Yes
1558378976,241373,PERHAM HEALTH,1000 CONEY STREET WEST,PERHAM,MN,27,56573,OTTER TAIL,(218)347-4500,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1558378976,241374,PIPESTONE COUNTY  MEDICAL CENTER,916 4TH AVENUE SOUTHWEST,PIPESTONE,MN,27,56164,PIPESTONE,(507)825-5811,Critical Access Hospitals,Government - Local,Yes
1871580639,241375,MINNESOTA VALLEY HEALTH CENTER  INC,621 SOUTH FOURTH STREET,LE SUEUR,MN,27,56058,LE SUEUR,(507)665-3375,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1871580639,241376,GLACIAL RIDGE HOSPITAL,10 4TH AVENUE SOUTHEAST,GLENWOOD,MN,27,56334,POPE,(320)634-2208,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1295729598,241378,NEW ULM MEDICAL CENTER,1324 FIFTH NORTH STREET,NEW ULM,MN,27,56073,BROWN,(507)233-1000,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1083664163,241379,PRAIRIE RIDGE HOSPITAL AND HEALTH SERVICES,930 FIRST STREET NORTHEAST,ELBOW LAKE,MN,27,56531,GRANT,(218)685-4461,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1295729598,241380,ST JOSEPHS AREA  HEALTH SERVICES,600 PLEASANT AVENUE,PARK RAPIDS,MN,27,56470,HUBBARD,(218)732-3311,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1568439305,241381,SANFORD MEDICAL CENTER THIEF RIVER FALLS,120 LABREE AVENUE SOUTH,THIEF RIVER FALLS,MN,27,56701,PENNINGTON,(218)681-4240,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1568439305,243302,CHILDREN'S HOSPITALS & CLINICS OF MN,2525 CHICAGO AVENUE SOUTH,MINNEAPOLIS,MN,27,55404,HENNEPIN,(612)813-6112,Childrens,Voluntary non-profit - Private,Yes
1477533750,250001,UNIVERSITY OF MISSISSIPPI MED CENTER,2500 N STATE ST,JACKSON,MS,28,39216,HINDS,(601)984-4100,Acute Care Hospitals,Government - State,Yes
1477533750,250002,TISHOMINGO HEALTH SERVICES INC,1777 CURTIS DRIVE,IUKA,MS,28,38852,TISHOMINGO,(662)423-6051,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1477533750,250004,NORTH MISSISSIPPI MEDICAL CENTER,830 S GLOSTER,TUPELO,MS,28,38801,LEE,(662)377-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1184658494,250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,200 HWY 30 WEST,NEW ALBANY,MS,28,38652,UNION,(662)538-7631,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1184658494,250007,BILOXI REGIONAL MEDICAL CENTER,150 REYNOIR STREET,BILOXI,MS,28,39530,HARRISON,(228)436-1104,Acute Care Hospitals,Proprietary,Yes
1184658494,250009,MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DRIVE,CORINTH,MS,28,38834,ALCORN,(662)293-7660,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1992858112,250010,TIPPAH COUNTY HOSPITAL,1005 HWY 15 N,RIPLEY,MS,28,38663,TIPPAH,(662)837-9221,Acute Care Hospitals,Government - Local,Yes
1083664163,250012,ALLIANCE HEALTHCARE SYSTEM,1430 HIGHWAY 4 EAST / P O BOX 6000,HOLLY SPRINGS,MS,28,38635,MARSHALL,(662)252-1212,Acute Care Hospitals,Proprietary,Yes
1992858112,250015,GRENADA LAKE MEDICAL CENTER,960 AVENT DRIVE,GRENADA,MS,28,38901,GRENADA,(662)227-7000,Acute Care Hospitals,Government - Local,Yes
1992858112,250017,TRACE REGIONAL HOSP AND SWING BED,1004 EAST MADISON STREET,HOUSTON,MS,28,38851,CHICKASAW,(662)456-3700,Acute Care Hospitals,Proprietary,Yes
1841344694,250018,JASPER GENERAL HOSPITAL,15 SOUTH 6TH STREET,BAY SPRINGS,MS,28,39422,JASPER,(601)764-2101,Acute Care Hospitals,Government - Local,No
1841344694,250019,MEMORIAL HOSPITAL AT GULFPORT,4500 13TH ST-P O BOX 1810,GULFPORT,MS,28,39502,HARRISON,(228)867-4000,Acute Care Hospitals,Government - Local,Yes
1841344694,250020,WEBSTER GENERAL HOSPITAL/SWING BED,70 MEDICAL PLAZA,EUPORA,MS,28,39744,WEBSTER,(662)258-6221,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1801915483,250025,GILMORE MEMORIAL REGIONAL MEDICAL CENTER,1105 EARL FRYE BLVD,AMORY,MS,28,38821,MONROE,(662)256-7111,Acute Care Hospitals,Proprietary,Yes
1801915483,250027,WINSTON MEDICAL CENTER & SWINGBED,562 EAST MAIN STREET,LOUISVILLE,MS,28,39339,WINSTON,(662)773-6211,Acute Care Hospitals,Government - Local,Yes
1245235050,250031,RIVER REGION HEALTH SYSTEM,2100 HWY 61 N,VICKSBURG,MS,28,39183,WARREN,(601)883-5000,Acute Care Hospitals,Proprietary,Yes
1245235050,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,2301 SOUTH LAMAR,OXFORD,MS,28,38655,LAFAYETTE,(662)232-8100,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1265421283,250036,GEORGE COUNTY HOSPITAL,859 WINTER STREET,LUCEDALE,MS,28,39452,GEORGE,(601)947-3161,Acute Care Hospitals,Government - Local,Yes
1154420719,250038,MADISON RIVER OAKS MEDICAL CENTER,161 RIVER OAKS DRIVE,CANTON,MS,28,39046,MADISON,(601)855-5323,Acute Care Hospitals,Proprietary,Yes
1265421283,250040,SINGING RIVER HOSPITAL,2809 DENNY AV,PASCAGOULA,MS,28,39581,JACKSON,(228)809-5000,Acute Care Hospitals,Government - Local,Yes
1063606101,250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,1970 HOSPITAL DRIVE,CLARKSDALE,MS,28,38614,COAHOMA,(662)627-3211,Acute Care Hospitals,Proprietary,Yes
1063606101,250043,NESHOBA COUNTY GENERAL HOSPITAL,1001 HOLLAND AVENUE,PHILADELPHIA,MS,28,39350,NESHOBA,(601)663-1200,Acute Care Hospitals,Government - Local,Yes
1841200706,250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,100 HOSPITAL DRIVE,BOONEVILLE,MS,28,38829,PRENTISS,(662)720-5000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1841200706,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,969 LAKELAND DR,JACKSON,MS,28,39216,HINDS,(601)200-2000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1801835467,250049,BEACHAM MEMORIAL HOSPITAL,205 N CHERRY ST,MAGNOLIA,MS,28,39652,PIKE,(601)783-2351,Acute Care Hospitals,Voluntary non-profit - Private,No
1801835467,250050,OCH REGIONAL MEDICAL CENTER,400 HOSPITAL ROAD,STARKVILLE,MS,28,39759,OKTIBBEHA,(662)323-4320,Acute Care Hospitals,Government - Local,Yes
1881872828,250051,KILMICHAEL HOSPITAL,301 LAMAR AVENUE,KILMICHAEL,MS,28,39747,MONTGOMERY,(662)262-4311,Acute Care Hospitals,Government - Local,No
1881872828,250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,P O BOX 948/427 HIGHWAY 51 NORTH,BROOKHAVEN,MS,28,39601,LINCOLN,(601)833-6011,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1235163833,250058,SOUTH CENTRAL REG MED CTR,1220 JEFFERSON ST BOX 607,LAUREL,MS,28,39440,JONES,(601)649-4000,Acute Care Hospitals,Government - Local,Yes
1073511994,250059,MONTFORT JONES MEMORIAL HOSPITAL,220 HWY 12 WEST,KOSCIUSKO,MS,28,39090,ATTALA,(662)289-4311,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1235163833,250060,JEFFERSON COUNTY HOSPITAL,870 S MAIN BOX 577,FAYETTE,MS,28,39069,JEFFERSON,(601)786-3401,Acute Care Hospitals,Government - Local,Yes
1053436808,250061,YALOBUSHA GENERAL HOSPITAL,630 SOUTH MAIN STREET,WATER VALLEY,MS,28,38965,YALOBUSHA,(662)473-1411,Acute Care Hospitals,Government - Local,No
1629203401,250069,RUSH FOUNDATION HOSPITAL,1314 19TH AVE,MERIDIAN,MS,28,39301,LAUDERDALE,(601)483-0011,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1275596355,250072,CENTRAL MISSISSIPPI MEDICAL CENTER,1850 CHADWICK DR,JACKSON,MS,28,39204,HINDS,(601)376-1000,Acute Care Hospitals,Proprietary,Yes
1275596355,250077,WAYNE GENERAL HOSPITAL,950 MATTHEW DR,WAYNESBORO,MS,28,39367,WAYNE,(601)735-5151,Acute Care Hospitals,Government - Local,Yes
1275596355,250078,FORREST GENERAL HOSPITAL,6051 US HIGHWAY 49,HATTIESBURG,MS,28,39404,FORREST,(601)288-7000,Acute Care Hospitals,Government - Local,Yes
1982667531,250079,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,47 SOUTH 4 ST,ROLLING FORK,MS,28,39159,SHARKEY,(662)873-4395,Acute Care Hospitals,Government - Local,Yes
1982667531,250081,ANDERSON RMC SOUTH,1102 CONSTITUTION AVENUE,MERIDIAN,MS,28,39301,LAUDERDALE,(601)484-3590,Acute Care Hospitals,Proprietary,Yes
1982667531,250082,DELTA REGIONAL MEDICAL CENTER,1400 E UNION ST,GREENVILLE,MS,28,38704,WASHINGTON,(662)378-3783,Acute Care Hospitals,Government - Local,Yes
1982663332,250084,NATCHEZ REGIONAL MEDICAL CENTER,52 SEARGENT PRENTISS DRIVE,NATCHEZ,MS,28,39120,ADAMS,(601)443-2100,Acute Care Hospitals,Government - Local,Yes
1306870555,250093,BOLIVAR MEDICAL CENTER,HWY 8 E,CLEVELAND,MS,28,38732,BOLIVAR,(662)846-2551,Acute Care Hospitals,Proprietary,Yes
1811106669,250095,SOUTH SUNFLOWER COUNTY HOSPITAL,121 E BAKER ST,INDIANOLA,MS,28,38751,SUNFLOWER,(662)887-5235,Acute Care Hospitals,Government - Local,Yes
1811106669,250096,CROSSGATES RIVER OAKS HOSPITAL,350 CROSSGATES BLVD,BRANDON,MS,28,39042,RANKIN,(601)825-2811,Acute Care Hospitals,Proprietary,Yes
1851493456,250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,215 MARION AV BOX 1307,MCCOMB,MS,28,39649,PIKE,(601)249-5500,Acute Care Hospitals,Government - Local,Yes
1851493456,250099,GREENWOOD LEFLORE HOSPITAL,1401 RIVER RD / PO BOX 1410,GREENWOOD,MS,28,38930,LEFLORE,(662)459-7000,Acute Care Hospitals,Government - Local,Yes
1740237627,250100,BAPTIST MEM HOSP/GOLDEN TRIANGLE INC,2520 5TH ST N,COLUMBUS,MS,28,39701,LOWNDES,(662)244-1500,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1740237627,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,JACKSON,MS,28,39202,HINDS,(601)968-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1053341438,250104,ANDERSON REGIONAL MEDICAL CTR,2124 14 ST,MERIDIAN,MS,28,39301,LAUDERDALE,(601)553-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1982663332,250117,HIGHLAND COMMUNITY  HOSPITAL,130 HIGHLAND PKWY,PICAYUNE,MS,28,39466,PEARL RIVER,(601)358-9400,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1639148927,250122,NATCHEZ COMMUNITY HOSPITAL,129 JEFFERSON DAVIS BLVD BOX 1203,NATCHEZ,MS,28,39120,ADAMS,(601)445-6205,Acute Care Hospitals,Proprietary,Yes
1639148927,250123,GARDEN PARK MEDICAL CENTER,15200 COMMUNITY ROAD,GULFPORT,MS,28,39501,HARRISON,(228)575-7000,Acute Care Hospitals,Proprietary,Yes
1366438442,250124,MAGEE GENERAL HOSPITAL,300 3RD AVE SE,MAGEE,MS,28,39111,SIMPSON,(601)849-5070,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1376602805,250126,NORTH OAK REGIONAL MEDICAL CENTER,401 GETWELL DR,SENATOBIA,MS,28,38668,TATE,(662)562-3100,Acute Care Hospitals,Proprietary,Yes
1225095672,250127,CHOCTAW HEALTH CENTER,ROUTE 7 BOX R50,PHILADELPHIA,MS,28,39350,NESHOBA,(601)656-2211,Acute Care Hospitals,Government - Federal,Yes
1225095672,250128,TRI LAKES MEDICAL CENTER,303 MEDICAL CENTER DRIVE,BATESVILLE,MS,28,38606,PANOLA,(662)563-5611,Acute Care Hospitals,Proprietary,Yes
1063498368,250134,WHITFIELD MEDICAL SURGICAL HOSPITAL,"3550 HWY 468 W, BLDG 60",WHITFIELD,MS,28,39193,RANKIN,(601)351-8001,Acute Care Hospitals,Government - State,No
1063498368,250136,WOMAN'S HOSPITAL AT RIVER OAKS,1026 RIVER OAKS DRIVE,FLOWOOD,MS,28,39232,RANKIN,(601)936-1000,Acute Care Hospitals,Proprietary,No
1063498368,250138,RIVER OAKS HOSPITAL,1030 RIVER OAKS DRIVE,FLOWOOD,MS,28,39232,RANKIN,(601)936-2390,Acute Care Hospitals,Proprietary,Yes
1265762108,250141,BAPTIST MEMORIAL HOSPITAL DESOTO,7601 SOUTHCREST PARKWAY,SOUTHAVEN,MS,28,38671,DESOTO,(662)772-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1528067345,250151,ALLIANCE HEALTH CENTER,5000 HIGHWAY 39 NORTH,MERIDIAN,MS,28,39301,LAUDERDALE,(601)483-6211,Acute Care Hospitals,Proprietary,No
1477644946,250152,MISSISSIPPI METHODIST REHAB CTR,1350 E WOODROW WILSON DR,JACKSON,MS,28,39216,HINDS,(601)981-2611,Acute Care Hospitals,Voluntary non-profit - Private,No
1285725267,250162,HANCOCK MEDICAL CENTER,149 DRINKWATER BLVD,BAY SAINT LOUIS,MS,28,39521,HANCOCK,(228)467-8600,Acute Care Hospitals,Government - Local,Yes
1285725267,250163,PATIENTS CHOICE MEDICAL CENTER,347 MAGNOLIA DRIVE,RALEIGH,MS,28,39153,SMITH,(601)782-9997,Acute Care Hospitals,Proprietary,No
1316954563,250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,4250 BETHEL ROAD,OLIVE BRANCH,MS,28,38654,DESOTO,(662)932-9000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1316954563,25042,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS  AVENUE,BILOXI,MS,28,39531,HARRISON,(228)523-5000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1558468090,25043,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER JACKSON,1500 E. WOODROW WILSON DRIVE,JACKSON,MS,28,39216,HINDS,(601)362-4471,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1558468090,251300,LACKEY MEMORIAL HOSPITAL,330 N BROAD STREET,FOREST,MS,28,39074,SCOTT,(601)469-4151,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1558468090,251302,PIONEER COMMUNITY HOSPITAL OF ABERDEEN,400 S CHESTNUT STREET,ABERDEEN,MS,28,39730,MONROE,(662)369-2455,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1063493898,251303,STONE COUNTY HOSPITAL,1434 EAST CENTRAL AVENUE,WIGGINS,MS,28,39577,STONE,(601)928-6600,Critical Access Hospitals,Proprietary,Yes
1477532661,251304,TALLAHATCHIE CRITICAL ACCESS HOSPITAL,201 SOUTH MARKET ST / PO BOX 230,CHARLESTON,MS,28,38921,TALLAHATCHIE,(662)647-5535,Critical Access Hospitals,Government - Local,Yes
1477532661,251305,LAWRENCE COUNTY HOSPITAL CAH,1065 EAST BROAD ST,MONTICELLO,MS,28,39654,LAWRENCE,(601)587-4051,Critical Access Hospitals,Government - Local,Yes
1477644946,251306,PERRY COUNTY GENERAL HOSP,206 BAY ST,RICHTON,MS,28,39476,PERRY,(601)788-6316,Critical Access Hospitals,Proprietary,Yes
1881645489,251308,PONTOTOC HEALTH SERVICE CAH,176 SOUTH MAIN STREET,PONTOTOC,MS,28,38863,PONTOTOC,(662)489-5510,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1881645489,251309,FIELD MEMORIAL COMMUNITY HOSPITAL,270 WEST MAIN STREET P O BOX 639,CENTREVILLE,MS,28,39631,WILKINSON,(601)645-5221,Critical Access Hospitals,Government - Local,Yes
1427265131,251312,TYLER HOLMES MEMORIAL HOSPITAL CAH,409 TYLER HOLMES DRIVE,WINONA,MS,28,38967,MONTGOMERY,(662)283-4114,Critical Access Hospitals,Government - Local,Yes
1427265131,251313,KINGS DAUGHTERS HOSPITAL CAH,823 GRAND AVENUE,YAZOO CITY,MS,28,39194,YAZOO,(662)746-2261,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1285704486,251314,QUITMAN COUNTY HOSPITAL CAH,340 GETWELL DRIVE,MARKS,MS,28,38646,QUITMAN,(662)326-8031,Critical Access Hospitals,Proprietary,Yes
1285704486,251315,BAPTIST MEDICAL CENTER-LEAKE,310 ELLIS STREET,CARTHAGE,MS,28,39051,LEAKE,(601)267-1454,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1013216985,251316,H C WATKINS MEMORIAL HOSPITAL INC,605 SOUTH ARCHUSA AVENUE,QUITMAN,MS,28,39355,CLARKE,(601)776-6925,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1104925080,251317,SIMPSON GENERAL HOSPITAL CAH,1842 SIMPSON HIGHWAY 149,MENDENHALL,MS,28,39114,SIMPSON,(601)847-2221,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1104925080,251318,NORTH SUNFLOWER MEDICAL CENTER CAH,840 NORTH OAK AVENUE/PO BOX 369,RULEVILLE,MS,28,38771,SUNFLOWER,(662)756-2711,Critical Access Hospitals,Government - Local,Yes
1922008879,251319,HOLMES COUNTY HOSPITAL AND CLINICS,239 BOWLING GREEN ROAD,LEXINGTON,MS,28,39095,HOLMES,(662)834-1321,Critical Access Hospitals,Government - State,Yes
1568444743,251320,CLAIBORNE COUNTY HOSPITAL,123 MCCOMB AVENUE,PORT GIBSON,MS,28,39150,CLAIBORNE,(601)437-5141,Critical Access Hospitals,Government - Local,Yes
1922008879,251322,LAIRD HOSPITAL INC,25117 HIGHWAY 15,UNION,MS,28,39365,NESHOBA,(601)774-8214,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1598850760,251323,SCOTT REGIONAL HOSPITAL CAH,317 HIGHWAY 13 SOUTH,MORTON,MS,28,39117,SCOTT,(601)732-6301,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1598850760,251324,WALTHALL COUNTY GENERAL HOSPITAL CAH,100 HOSPITAL DRIVE,TYLERTOWN,MS,28,39667,WALTHALL,(601)876-2122,Critical Access Hospitals,Government - Local,Yes
1598850760,251325,COVINGTON COUNTY HOSPITAL CAH,701 SOUTH HOLLY AVENUE,COLLINS,MS,28,39428,COVINGTON,(601)765-6711,Critical Access Hospitals,Government - Local,Yes
1730128968,251326,JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,1102 ROSE STREET,PRENTISS,MS,28,39474,JEFFERSON DAVIS,(601)792-4276,Critical Access Hospitals,Government - Local,Yes
1730128968,251327,HARDY WILSON MEMORIAL HOSPITAL CAH,233 MAGNOLIA STREET,HAZLEHURST,MS,28,39083,COPIAH,(601)894-4541,Critical Access Hospitals,Government - Local,Yes
1730128968,251329,GREENE COUNTY HOSPITAL CAH,1017 JACKSON STREET,LEAKESVILLE,MS,28,39451,GREENE,(601)394-4135,Critical Access Hospitals,Government - Local,Yes
1740452903,251330,FRANKLIN COUNTY MEMORIAL HOSPITAL,HWY 84 BOX 636,MEADVILLE,MS,28,39653,FRANKLIN,(601)384-5801,Critical Access Hospitals,Voluntary non-profit - Other,Yes
1093880759,251331,CALHOUN HEALTH SERVICES,140 BURKE-CALHOUN CITY ROAD,CALHOUN CITY,MS,28,38916,CALHOUN,(662)628-6611,Critical Access Hospitals,Government - Local,Yes
1093880759,251332,PIONEER HEALTH SERVICES OF NEWTON,"9421 EAST SIDE DRIVE EXTENSION, POB 299",NEWTON,MS,28,39345,NEWTON,(601)683-2031,Critical Access Hospitals,Proprietary,Yes
1568444743,251333,PEARL RIVER COUNTY HOSPITAL,305 WEST MOODY STREET,POPLARVILLE,MS,28,39470,PEARL RIVER,(601)795-4543,Critical Access Hospitals,Voluntary non-profit - Other,Yes
1093880759,251334,PIONEER COMMUNITY HOSPITAL OF CHOCTAW- CAH,8613 MS HIGHWAY 12,ACKERMAN,MS,28,39735,CHOCTAW,(662)285-6235,Critical Access Hospitals,Voluntary non-profit - Other,No
1417148362,251335,JOHN C STENNIS MEMORIAL HOSPITAL,14365 HIGHWAY 16 WEST,DE KALB,MS,28,39328,KEMPER,(769)486-1000,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1972737385,260001,MERCY HOSPITAL JOPLIN,2817 ST JOHNS BLVD,JOPLIN,MO,29,64804,JASPER,(417)781-2727,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1972737385,260004,COOPER COUNTY MEMORIAL HOSPITAL,17651 B HWY,BOONVILLE,MO,29,65233,COOPER,(660)882-7461,Acute Care Hospitals,Government - Local,Yes
1588737886,260005,SSM ST JOSEPH HEALTH CENTER,300 1ST CAPITOL DR,SAINT CHARLES,MO,29,63301,SAINT CHARLES,(636)947-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1932344967,260009,BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,SEDALIA,MO,29,65302,PETTIS,(660)826-8833,Acute Care Hospitals,Government - Local,Yes
1669575403,260011,ST MARY'S HEALTH CENTER,100 ST MARY'S MEDICAL PLAZA,JEFFERSON CITY,MO,29,65101,COLE,(573)761-7000,Acute Care Hospitals,Proprietary,Yes
1669575403,260015,TWIN RIVERS REGIONAL MEDICAL CENTER,1301 FIRST ST,KENNETT,MO,29,63857,DUNKLIN,(573)888-4522,Acute Care Hospitals,Proprietary,Yes
1043281124,260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,1000 W 10TH ST,ROLLA,MO,29,65401,PHELPS,(573)458-8899,Acute Care Hospitals,Government - Local,Yes
1881715084,260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,29,63141,SAINT LOUIS,(314)569-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1043281124,260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,29,63501,ADAIR,(660)785-1000,Acute Care Hospitals,Proprietary,Yes
1861472292,260023,MERCY HOSPITAL JEFFERSON,1400 HIGHWAY 61 SOUTH,CRYSTAL CITY,MO,29,63019,JEFFERSON,(636)933-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
